2022-04-08 05:42:44 [main] INFO  com.config.ConfigApplication - The following profiles are active: native
2022-04-08 06:13:34 [http-nio-8888-exec-1] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@3fb66599: startup date [Fri Apr 08 06:13:34 UTC 2022]; root of context hierarchy
2022-04-08 06:13:34 [http-nio-8888-exec-1] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@3fb66599: startup date [Fri Apr 08 06:13:34 UTC 2022]; root of context hierarchy
2022-04-08 06:13:49 [http-nio-8888-exec-2] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@3b1bffde: startup date [Fri Apr 08 06:13:49 UTC 2022]; root of context hierarchy
2022-04-08 06:13:49 [http-nio-8888-exec-2] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@3b1bffde: startup date [Fri Apr 08 06:13:49 UTC 2022]; root of context hierarchy
2022-04-08 06:14:04 [http-nio-8888-exec-4] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@9bbadef: startup date [Fri Apr 08 06:14:04 UTC 2022]; root of context hierarchy
2022-04-08 06:14:04 [http-nio-8888-exec-4] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@9bbadef: startup date [Fri Apr 08 06:14:04 UTC 2022]; root of context hierarchy
2022-04-08 06:14:20 [http-nio-8888-exec-3] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@48517119: startup date [Fri Apr 08 06:14:20 UTC 2022]; root of context hierarchy
2022-04-08 06:14:20 [http-nio-8888-exec-3] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@48517119: startup date [Fri Apr 08 06:14:20 UTC 2022]; root of context hierarchy
2022-04-08 06:14:36 [http-nio-8888-exec-5] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@3d765677: startup date [Fri Apr 08 06:14:36 UTC 2022]; root of context hierarchy
2022-04-08 06:14:36 [http-nio-8888-exec-5] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@3d765677: startup date [Fri Apr 08 06:14:36 UTC 2022]; root of context hierarchy
2022-04-08 06:14:51 [http-nio-8888-exec-6] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@164c6be0: startup date [Fri Apr 08 06:14:51 UTC 2022]; root of context hierarchy
2022-04-08 06:14:51 [http-nio-8888-exec-6] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@164c6be0: startup date [Fri Apr 08 06:14:51 UTC 2022]; root of context hierarchy
2022-04-08 06:15:06 [http-nio-8888-exec-7] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@47631ecd: startup date [Fri Apr 08 06:15:06 UTC 2022]; root of context hierarchy
2022-04-08 06:15:06 [http-nio-8888-exec-7] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@47631ecd: startup date [Fri Apr 08 06:15:06 UTC 2022]; root of context hierarchy
2022-04-08 06:15:22 [http-nio-8888-exec-8] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@4670c1ff: startup date [Fri Apr 08 06:15:22 UTC 2022]; root of context hierarchy
2022-04-08 06:15:22 [http-nio-8888-exec-8] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@4670c1ff: startup date [Fri Apr 08 06:15:22 UTC 2022]; root of context hierarchy
2022-04-08 06:15:38 [http-nio-8888-exec-10] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@3f930e13: startup date [Fri Apr 08 06:15:38 UTC 2022]; root of context hierarchy
2022-04-08 06:15:38 [http-nio-8888-exec-10] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@3f930e13: startup date [Fri Apr 08 06:15:38 UTC 2022]; root of context hierarchy
2022-04-08 06:15:53 [http-nio-8888-exec-1] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@6a46c628: startup date [Fri Apr 08 06:15:53 UTC 2022]; root of context hierarchy
2022-04-08 06:15:53 [http-nio-8888-exec-1] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@6a46c628: startup date [Fri Apr 08 06:15:53 UTC 2022]; root of context hierarchy
2022-04-08 06:16:09 [http-nio-8888-exec-2] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@4c691c1e: startup date [Fri Apr 08 06:16:09 UTC 2022]; root of context hierarchy
2022-04-08 06:16:09 [http-nio-8888-exec-2] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@4c691c1e: startup date [Fri Apr 08 06:16:09 UTC 2022]; root of context hierarchy
2022-04-08 06:16:24 [http-nio-8888-exec-4] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@796d9c95: startup date [Fri Apr 08 06:16:24 UTC 2022]; root of context hierarchy
2022-04-08 06:16:24 [http-nio-8888-exec-4] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@796d9c95: startup date [Fri Apr 08 06:16:24 UTC 2022]; root of context hierarchy
2022-04-08 06:16:40 [http-nio-8888-exec-5] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@1f157e85: startup date [Fri Apr 08 06:16:40 UTC 2022]; root of context hierarchy
2022-04-08 06:16:40 [http-nio-8888-exec-5] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@1f157e85: startup date [Fri Apr 08 06:16:40 UTC 2022]; root of context hierarchy
2022-04-08 06:16:55 [http-nio-8888-exec-6] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@71abc2ef: startup date [Fri Apr 08 06:16:55 UTC 2022]; root of context hierarchy
2022-04-08 06:16:55 [http-nio-8888-exec-6] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@71abc2ef: startup date [Fri Apr 08 06:16:55 UTC 2022]; root of context hierarchy
2022-04-08 06:17:11 [http-nio-8888-exec-7] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@7ed15792: startup date [Fri Apr 08 06:17:11 UTC 2022]; root of context hierarchy
2022-04-08 06:17:11 [http-nio-8888-exec-7] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@7ed15792: startup date [Fri Apr 08 06:17:11 UTC 2022]; root of context hierarchy
2022-04-08 06:17:26 [http-nio-8888-exec-8] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@3bb8471b: startup date [Fri Apr 08 06:17:26 UTC 2022]; root of context hierarchy
2022-04-08 06:17:26 [http-nio-8888-exec-8] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@3bb8471b: startup date [Fri Apr 08 06:17:26 UTC 2022]; root of context hierarchy
2022-04-08 06:17:42 [http-nio-8888-exec-10] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@458cda07: startup date [Fri Apr 08 06:17:42 UTC 2022]; root of context hierarchy
2022-04-08 06:17:42 [http-nio-8888-exec-10] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@458cda07: startup date [Fri Apr 08 06:17:42 UTC 2022]; root of context hierarchy
2022-04-08 06:17:57 [http-nio-8888-exec-1] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@78d6d422: startup date [Fri Apr 08 06:17:57 UTC 2022]; root of context hierarchy
2022-04-08 06:17:57 [http-nio-8888-exec-1] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@78d6d422: startup date [Fri Apr 08 06:17:57 UTC 2022]; root of context hierarchy
2022-04-08 06:18:13 [http-nio-8888-exec-2] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@23a175ff: startup date [Fri Apr 08 06:18:13 UTC 2022]; root of context hierarchy
2022-04-08 06:18:13 [http-nio-8888-exec-2] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@23a175ff: startup date [Fri Apr 08 06:18:13 UTC 2022]; root of context hierarchy
2022-04-08 06:18:28 [http-nio-8888-exec-4] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@678fce1: startup date [Fri Apr 08 06:18:28 UTC 2022]; root of context hierarchy
2022-04-08 06:18:28 [http-nio-8888-exec-4] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@678fce1: startup date [Fri Apr 08 06:18:28 UTC 2022]; root of context hierarchy
2022-04-08 06:18:44 [http-nio-8888-exec-3] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@68acff00: startup date [Fri Apr 08 06:18:44 UTC 2022]; root of context hierarchy
2022-04-08 06:18:44 [http-nio-8888-exec-3] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@68acff00: startup date [Fri Apr 08 06:18:44 UTC 2022]; root of context hierarchy
2022-04-08 06:18:59 [http-nio-8888-exec-5] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@42e28407: startup date [Fri Apr 08 06:18:59 UTC 2022]; root of context hierarchy
2022-04-08 06:18:59 [http-nio-8888-exec-5] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@42e28407: startup date [Fri Apr 08 06:18:59 UTC 2022]; root of context hierarchy
2022-04-08 06:19:15 [http-nio-8888-exec-6] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@11b2f9e2: startup date [Fri Apr 08 06:19:15 UTC 2022]; root of context hierarchy
2022-04-08 06:19:15 [http-nio-8888-exec-6] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@11b2f9e2: startup date [Fri Apr 08 06:19:15 UTC 2022]; root of context hierarchy
2022-04-08 06:19:30 [http-nio-8888-exec-7] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@419e978c: startup date [Fri Apr 08 06:19:30 UTC 2022]; root of context hierarchy
2022-04-08 06:19:30 [http-nio-8888-exec-7] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@419e978c: startup date [Fri Apr 08 06:19:30 UTC 2022]; root of context hierarchy
2022-04-08 06:19:45 [http-nio-8888-exec-8] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@31b27898: startup date [Fri Apr 08 06:19:45 UTC 2022]; root of context hierarchy
2022-04-08 06:19:45 [http-nio-8888-exec-8] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@31b27898: startup date [Fri Apr 08 06:19:45 UTC 2022]; root of context hierarchy
2022-04-08 06:20:01 [http-nio-8888-exec-1] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@662aa1ec: startup date [Fri Apr 08 06:20:01 UTC 2022]; root of context hierarchy
2022-04-08 06:20:01 [http-nio-8888-exec-1] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@662aa1ec: startup date [Fri Apr 08 06:20:01 UTC 2022]; root of context hierarchy
2022-04-08 06:20:16 [http-nio-8888-exec-2] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@78f1395e: startup date [Fri Apr 08 06:20:16 UTC 2022]; root of context hierarchy
2022-04-08 06:20:17 [http-nio-8888-exec-2] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@78f1395e: startup date [Fri Apr 08 06:20:16 UTC 2022]; root of context hierarchy
2022-04-08 06:20:32 [http-nio-8888-exec-3] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@219aeb63: startup date [Fri Apr 08 06:20:32 UTC 2022]; root of context hierarchy
2022-04-08 06:20:32 [http-nio-8888-exec-3] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@219aeb63: startup date [Fri Apr 08 06:20:32 UTC 2022]; root of context hierarchy
2022-04-08 06:20:48 [http-nio-8888-exec-5] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@1345c25c: startup date [Fri Apr 08 06:20:48 UTC 2022]; root of context hierarchy
2022-04-08 06:20:48 [http-nio-8888-exec-5] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@1345c25c: startup date [Fri Apr 08 06:20:48 UTC 2022]; root of context hierarchy
2022-04-08 06:21:03 [http-nio-8888-exec-6] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@691e8a58: startup date [Fri Apr 08 06:21:03 UTC 2022]; root of context hierarchy
2022-04-08 06:21:03 [http-nio-8888-exec-6] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@691e8a58: startup date [Fri Apr 08 06:21:03 UTC 2022]; root of context hierarchy
2022-04-08 06:21:19 [http-nio-8888-exec-7] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@72cf8698: startup date [Fri Apr 08 06:21:19 UTC 2022]; root of context hierarchy
2022-04-08 06:21:19 [http-nio-8888-exec-7] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@72cf8698: startup date [Fri Apr 08 06:21:19 UTC 2022]; root of context hierarchy
2022-04-08 06:21:34 [http-nio-8888-exec-9] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@26e347b6: startup date [Fri Apr 08 06:21:34 UTC 2022]; root of context hierarchy
2022-04-08 06:21:34 [http-nio-8888-exec-9] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@26e347b6: startup date [Fri Apr 08 06:21:34 UTC 2022]; root of context hierarchy
2022-04-08 06:21:50 [http-nio-8888-exec-8] INFO  o.s.c.a.AnnotationConfigApplicationContext - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@54d48400: startup date [Fri Apr 08 06:21:50 UTC 2022]; root of context hierarchy
2022-04-08 06:21:50 [http-nio-8888-exec-8] INFO  o.s.c.a.AnnotationConfigApplicationContext - Closing org.springframework.context.annotation.AnnotationConfigApplicationContext@54d48400: startup date [Fri Apr 08 06:21:50 UTC 2022]; root of context hierarchy
